Id,Table Type,Surface Material,Structural Material,Street / Avenue,Neighbourhood Id,Neighbourhood Name,Ward,Latitude,Longitude,Location,Geometry Point
19859,Square Picnic Table,Wood,Aggregate,68 AVENUE NW,6290,HAZELDEAN,Ward papastew,53.50518015458579,-113.48196790064905,"(53.50518015458579, -113.48196790064905)",POINT (-113.48196790064905 53.50518015458579)
20180,Square Picnic Table,Wood,Aggregate,84 STREET NW,6492,MILL CREEK RAVINE SOUTH,Ward papastew,53.50540468885547,-113.4586224372748,"(53.50540468885547, -113.4586224372748)",POINT (-113.4586224372748 53.50540468885547)
102024,Square Picnic Table,Composite,Metal,SIR WINSTON CHURCHILL SQUARE NW,1090,DOWNTOWN,Ward O-day'min,53.54406605488841,-113.49001682195721,"(53.54406605488841, -113.49001682195721)",POINT (-113.49001682195721 53.54406605488841)
34500,Square Picnic Table,Wood,Wood,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52789693724314,-113.54316357061606,"(53.52789693724314, -113.54316357061606)",POINT (-113.54316357061606 53.52789693724314)
102024,Round Picnic Table,Unknown,Unknown,SIR WINSTON CHURCHILL SQUARE NW,1090,DOWNTOWN,Ward O-day'min,53.54475552313904,-113.4897264886477,"(53.54475552313904, -113.4897264886477)",POINT (-113.4897264886477 53.54475552313904)
12225,Square Picnic Table,Wood,Metal,121 AVENUE NW,2560,NEWTON,Ward Metis,53.57523889272748,-113.42743662205432,"(53.57523889272748, -113.42743662205432)",POINT (-113.42743662205432 53.57523889272748)
8406,Square Picnic Table,Metal,Wood,130A AVENUE NW,2420,KILLARNEY,Ward tastawiyiniwak,53.590468651257396,-113.47488297857495,"(53.590468651257396, -113.47488297857495)",POINT (-113.47488297857495 53.590468651257396)
20965,Square Picnic Table,Wood,Metal,103A AVENUE NW,1190,RIVER VALLEY KINNAIRD,Ward Metis,53.55115928461222,-113.47050533812137,"(53.55115928461222, -113.47050533812137)",POINT (-113.47050533812137 53.55115928461222)
4253,Square Picnic Table,Wood,Metal,114 AVENUE NW,3450,WOODCROFT,Ward Anirniq,53.56263307008758,-113.56118952942387,"(53.56263307008758, -113.56118952942387)",POINT (-113.56118952942387 53.56263307008758)
23769,Square Picnic Table,Wood,Metal,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.509549606618734,-113.5542090194007,"(53.509549606618734, -113.5542090194007)",POINT (-113.5542090194007 53.509549606618734)
17281,Square Picnic Table,Wood,Aggregate,94 AVENUE NW,4520,SUMMERLEA,Ward sipiwiyiniwak,53.53011756233476,-113.6191487433711,"(53.53011756233476, -113.6191487433711)",POINT (-113.6191487433711 53.53011756233476)
19560,Square Picnic Table,Wood,Wood,LANSDOWNE DRIVE NW,5550,WHITEMUD CREEK RAVINE NORTH,Ward papastew,53.48565942794729,-113.55606185340633,"(53.48565942794729, -113.55606185340633)",POINT (-113.55606185340633 53.48565942794729)
20053,Square Picnic Table,Wood,Wood,66 AVENUE NW,5401,RIVER VALLEY FORT EDMONTON,Ward pihesiwin,53.50234928652471,-113.57283073055736,"(53.50234928652471, -113.57283073055736)",POINT (-113.57283073055736 53.50234928652471)
5094,Square Picnic Table,Wood,Metal,21 STREET NW,2280,FRASER,Ward Dene,53.61022890519697,-113.37291193822865,"(53.61022890519697, -113.37291193822865)",POINT (-113.37291193822865 53.61022890519697)
14373,Square Picnic Table,Composite,Metal,94 STREET NW,6070,CLOVERDALE,Ward Metis,53.53665973698514,-113.47123873928045,"(53.53665973698514, -113.47123873928045)",POINT (-113.47123873928045 53.53665973698514)
3129,Square Picnic Table,Composite,Metal,WALTERDALE HILL NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.52636955748773,-113.51037957608773,"(53.52636955748773, -113.51037957608773)",POINT (-113.51037957608773 53.52636955748773)
34500,Square Picnic Table,Wood,Metal,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52447706788513,-113.54434431958775,"(53.52447706788513, -113.54434431958775)",POINT (-113.54434431958775 53.52447706788513)
23142,Square Picnic Table,Metal,Metal,112 AVENUE NW,1240,VIRGINIA PARK,Ward Metis,53.562147790964566,-113.4579347123507,"(53.562147790964566, -113.4579347123507)",POINT (-113.4579347123507 53.562147790964566)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Metis,53.555081420590874,-113.38499069370695,"(53.555081420590874, -113.38499069370695)",POINT (-113.38499069370695 53.555081420590874)
89585,Square Picnic Table,Metal,Wood,LEGER ROAD NW,5630,LEGER,Ward pihesiwin,53.45761196496637,-113.58185379219998,"(53.45761196496637, -113.58185379219998)",POINT (-113.58185379219998 53.45761196496637)
29671,Square Picnic Table,Metal,Metal,WHITEMUD DRIVE NW,5550,WHITEMUD CREEK RAVINE NORTH,Ward papastew,53.483718151217154,-113.55623002847919,"(53.483718151217154, -113.55623002847919)",POINT (-113.55623002847919 53.483718151217154)
9452,Square Picnic Table,Concrete,Aggregate,116 AVENUE NW,3240,INGLEWOOD,Ward Anirniq,53.56705361751611,-113.54456024219667,"(53.56705361751611, -113.54456024219667)",POINT (-113.54456024219667 53.56705361751611)
3971,Square Picnic Table,Wood,Aggregate,134 AVENUE NW,3390,ROSSLYN,Ward Anirniq,53.59457661213129,-113.51156224796257,"(53.59457661213129, -113.51156224796257)",POINT (-113.51156224796257 53.59457661213129)
31910,Square Picnic Table,Wood,Wood,RAINBOW VALLEY ROAD NW,5550,WHITEMUD CREEK RAVINE NORTH,Ward papastew,53.485248524854526,-113.55578820099238,"(53.485248524854526, -113.55578820099238)",POINT (-113.55578820099238 53.485248524854526)
102024,Square Picnic Table,Unknown,Unknown,SIR WINSTON CHURCHILL SQUARE NW,1090,DOWNTOWN,Ward O-day'min,53.54396704544678,-113.48995830181182,"(53.54396704544678, -113.48995830181182)",POINT (-113.48995830181182 53.54396704544678)
102893,Square Picnic Table,Wood,Aggregate,WILLOW COURT NW,4270,LYMBURN,Ward sipiwiyiniwak,53.50541636756848,-113.63535990585326,"(53.50541636756848, -113.63535990585326)",POINT (-113.63535990585326 53.50541636756848)
5849,Square Picnic Table,Metal,Metal,OGILVIE BOULEVARD NW,5300,OGILVIE RIDGE,Ward pihesiwin,53.4633460747219,-113.56194002193234,"(53.4633460747219, -113.56194002193234)",POINT (-113.56194002193234 53.4633460747219)
5767,Square Picnic Table,Wood,Aggregate,117 STREET NW,3090,CARLISLE,Ward Anirniq,53.60474974165185,-113.52371220591417,"(53.60474974165185, -113.52371220591417)",POINT (-113.52371220591417 53.60474974165185)
76079,Square Picnic Table,Composite,Metal,CHAPPELLE ROAD SW,5462,CHAPPELLE,Ward Ipiihkoohkanipiaohtsi,53.39932514418803,-113.57203494380853,"(53.39932514418803, -113.57203494380853)",POINT (-113.57203494380853 53.39932514418803)
34500,Square Picnic Table,Wood,Aggregate,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.527288049979695,-113.54400463244494,"(53.527288049979695, -113.54400463244494)",POINT (-113.54400463244494 53.527288049979695)
6145,Square Picnic Table,Composite,Metal,CUMBERLAND ROAD NW,3480,HUDSON,Ward Anirniq,53.607853197495615,-113.55643166068319,"(53.607853197495615, -113.55643166068319)",POINT (-113.55643166068319 53.607853197495615)
10846,Square Picnic Table,Wood,Aggregate,81 STREET NW,6320,IDYLWYLDE,Ward Metis,53.52323839993177,-113.45157335109938,"(53.52323839993177, -113.45157335109938)",POINT (-113.45157335109938 53.52323839993177)
4104,Square Picnic Table,Wood,Metal,34 STREET NW,2660,RUNDLE HEIGHTS,Ward Metis,53.56208085295805,-113.39245271342095,"(53.56208085295805, -113.39245271342095)",POINT (-113.39245271342095 53.56208085295805)
15698,Square Picnic Table,Wood,Aggregate,85 AVENUE NW,5480,STRATHCONA,Ward papastew,53.52130963068242,-113.4968942842794,"(53.52130963068242, -113.4968942842794)",POINT (-113.4968942842794 53.52130963068242)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Metis,53.55419886613256,-113.38673386874109,"(53.55419886613256, -113.38673386874109)",POINT (-113.38673386874109 53.55419886613256)
34500,Square Picnic Table,Wood,Aggregate,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52729265753582,-113.54406005417837,"(53.52729265753582, -113.54406005417837)",POINT (-113.54406005417837 53.52729265753582)
27556,Round Picnic Table,Unknown,Unknown,102A AVENUE NW,1090,DOWNTOWN,Ward O-day'min,53.544289459155365,-113.48854451065209,"(53.544289459155365, -113.48854451065209)",POINT (-113.48854451065209 53.544289459155365)
23336,Square Picnic Table,Wood,Metal,KEILLOR TRAIL NW,5400,RIVER VALLEY WHITEMUD,Ward papastew,53.50336205740618,-113.55901189774484,"(53.50336205740618, -113.55901189774484)",POINT (-113.55901189774484 53.50336205740618)
3840,Square Picnic Table,Wood,Metal,150 AVENUE NW,2260,EVANSDALE,Ward tastawiyiniwak,53.61024965807518,-113.48228422755255,"(53.61024965807518, -113.48228422755255)",POINT (-113.48228422755255 53.61024965807518)
19425,Square Picnic Table,Wood,Aggregate,39A AVENUE NW,5020,ASPEN GARDENS,Ward papastew,53.47500047493875,-113.54219683953217,"(53.47500047493875, -113.54219683953217)",POINT (-113.54219683953217 53.47500047493875)
13985,Square Picnic Table,Wood,Metal,ADA BOULEVARD NW,1190,RIVER VALLEY KINNAIRD,Ward Metis,53.55587965909113,-113.44920580309852,"(53.55587965909113, -113.44920580309852)",POINT (-113.44920580309852 53.55587965909113)
7186,Square Picnic Table,Wood,Aggregate,189A STREET NW,4220,JAMIESON PLACE,Ward sipiwiyiniwak,53.49040475722771,-113.64983555952018,"(53.49040475722771, -113.64983555952018)",POINT (-113.64983555952018 53.49040475722771)
31782,Square Picnic Table,Wood,Metal,109 STREET NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.527027051737456,-113.51001802330657,"(53.527027051737456, -113.51001802330657)",POINT (-113.51001802330657 53.527027051737456)
66912,Square Picnic Table,Composite,Composite,HEMINGWAY ROAD NW,4461,THE HAMPTONS,Ward sipiwiyiniwak,53.48987771725495,-113.6831083333763,"(53.48987771725495, -113.6831083333763)",POINT (-113.6831083333763 53.48987771725495)
20897,Square Picnic Table,Wood,Metal,101 STREET SW,6214,ELLERSLIE INDUSTRIAL,Ward Karhiio,53.411033839603256,-113.49117056903557,"(53.411033839603256, -113.49117056903557)",POINT (-113.49117056903557 53.411033839603256)
49018,Square Picnic Table,Wood,Aggregate,37 STREET NW,6030,BISSET,Ward Sspomitapi,53.46159481298906,-113.39930037725733,"(53.46159481298906, -113.39930037725733)",POINT (-113.39930037725733 53.46159481298906)
12068,Square Picnic Table,Wood,Aggregate,89 AVENUE NW,6350,KENILWORTH,Ward Metis,53.52336085120708,-113.43554812135778,"(53.52336085120708, -113.43554812135778)",POINT (-113.43554812135778 53.52336085120708)
447,Other Table,Concrete,Concrete,95 STREET NW,1140,MCCAULEY,Ward O-day'min,53.5563523024928,-113.48466620362925,"(53.5563523024928, -113.48466620362925)",POINT (-113.48466620362925 53.5563523024928)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Metis,53.55424660465779,-113.38526473607045,"(53.55424660465779, -113.38526473607045)",POINT (-113.38526473607045 53.55424660465779)
23768,Square Picnic Table,Wood,Metal,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.510886560801836,-113.54968883658145,"(53.510886560801836, -113.54968883658145)",POINT (-113.54968883658145 53.510886560801836)
4079,Round Picnic Table,Composite,Metal,HERMITAGE ROAD NW,2120,CANON RIDGE,Ward Dene,53.580690698707315,-113.37809153488449,"(53.580690698707315, -113.37809153488449)",POINT (-113.37809153488449 53.580690698707315)
26446,Square Picnic Table,Metal,Metal,90 AVENUE NW,6320,IDYLWYLDE,Ward Metis,53.52474116420803,-113.45316839646179,"(53.52474116420803, -113.45316839646179)",POINT (-113.45316839646179 53.52474116420803)
6075,Square Picnic Table,Metal,Metal,38 AVENUE NW,6280,GREENVIEW,Ward Karhiio,53.473991332083834,-113.42907010568744,"(53.473991332083834, -113.42907010568744)",POINT (-113.42907010568744 53.473991332083834)
6304,Square Picnic Table,Wood,Aggregate,19 AVENUE NW,5250,KEHEEWIN,Ward Ipiihkoohkanipiaohtsi,53.449103489358926,-113.5130856617961,"(53.449103489358926, -113.5130856617961)",POINT (-113.5130856617961 53.449103489358926)
89999,Square Picnic Table,Metal,Metal,SAVARYN DRIVE SW,6213,SUMMERSIDE,Ward Karhiio,53.41391467167493,-113.46271022836234,"(53.41391467167493, -113.46271022836234)",POINT (-113.46271022836234 53.41391467167493)
13425,Square Picnic Table,Wood,Wood,112 STREET NW,3260,LAUDERDALE,Ward Anirniq,53.589631805374765,-113.51162649249234,"(53.589631805374765, -113.51162649249234)",POINT (-113.51162649249234 53.589631805374765)
31911,Square Picnic Table,Wood,Wood,RAINBOW VALLEY ROAD NW,5550,WHITEMUD CREEK RAVINE NORTH,Ward papastew,53.48495614393536,-113.55324827234735,"(53.48495614393536, -113.55324827234735)",POINT (-113.55324827234735 53.48495614393536)
34500,Square Picnic Table,Wood,Wood,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.529259591302655,-113.5474027662171,"(53.529259591302655, -113.5474027662171)",POINT (-113.5474027662171 53.529259591302655)
6430,Square Picnic Table,Concrete,Aggregate,106 STREET NW,5360,RIDEAU PARK,Ward papastew,53.47585746055597,-113.50553618699938,"(53.47585746055597, -113.50553618699938)",POINT (-113.50553618699938 53.47585746055597)
48818,Square Picnic Table,Wood,Metal,127 AVENUE NW,3260,LAUDERDALE,Ward Anirniq,53.585729231371445,-113.51343202391163,"(53.585729231371445, -113.51343202391163)",POINT (-113.51343202391163 53.585729231371445)
19308,Square Picnic Table,Wood,Aggregate,28A AVENUE NW,5180,ERMINESKIN,Ward Ipiihkoohkanipiaohtsi,53.46039275037812,-113.49702868064395,"(53.46039275037812, -113.49702868064395)",POINT (-113.49702868064395 53.46039275037812)
29069,Square Picnic Table,Wood,Metal,108 AVENUE NW,1180,QUEEN MARY PARK,Ward O-day'min,53.55399278002845,-113.52475208865889,"(53.55399278002845, -113.52475208865889)",POINT (-113.52475208865889 53.55399278002845)
8410,Square Picnic Table,Metal,Metal,131A AVENUE NW,3260,LAUDERDALE,Ward Anirniq,53.59075371309387,-113.5060271063896,"(53.59075371309387, -113.5060271063896)",POINT (-113.5060271063896 53.59075371309387)
23770,Square Picnic Table,Wood,Metal,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.51104676398323,-113.54902798359622,"(53.51104676398323, -113.54902798359622)",POINT (-113.54902798359622 53.51104676398323)
5327,Square Picnic Table,Metal,Metal,38 AVENUE NW,6300,HILLVIEW,Ward Karhiio,53.47178536562613,-113.42698483248107,"(53.47178536562613, -113.42698483248107)",POINT (-113.42698483248107 53.47178536562613)
18367,Square Picnic Table,Wood,Aggregate,44 AVENUE NW,6500,MILL WOODS GOLF COURSE,Ward Karhiio,53.484364332256554,-113.42018875340716,"(53.484364332256554, -113.42018875340716)",POINT (-113.42018875340716 53.484364332256554)
9483,Square Picnic Table,Wood,Metal,129 STREET NW,3440,WESTMOUNT,Ward O-day'min,53.55513592026146,-113.54437729772478,"(53.55513592026146, -113.54437729772478)",POINT (-113.54437729772478 53.55513592026146)
18367,Square Picnic Table,Concrete,Aggregate,44 AVENUE NW,6500,MILL WOODS GOLF COURSE,Ward Karhiio,53.48448549178712,-113.42260863089426,"(53.48448549178712, -113.42260863089426)",POINT (-113.42260863089426 53.48448549178712)
34500,Square Picnic Table,Wood,Metal,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52752000599689,-113.55263825699573,"(53.52752000599689, -113.55263825699573)",POINT (-113.55263825699573 53.52752000599689)
55164,Square Picnic Table,Wood,Metal,MAGRATH BOULEVARD NW,5476,MAGRATH HEIGHTS,Ward pihesiwin,53.449682844813104,-113.55960788016237,"(53.449682844813104, -113.55960788016237)",POINT (-113.55960788016237 53.449682844813104)
15780,Square Picnic Table,Metal,Metal,86 AVENUE NW,6040,BONNIE DOON,Ward Metis,53.52247789032859,-113.46816055245006,"(53.52247789032859, -113.46816055245006)",POINT (-113.46816055245006 53.52247789032859)
36356,Square Picnic Table,Composite,Metal,101A AVENUE NW,6620,RIVER VALLEY GOLD BAR,Ward Metis,53.543403741865895,-113.43402020545983,"(53.543403741865895, -113.43402020545983)",POINT (-113.43402020545983 53.543403741865895)
34500,Square Picnic Table,Wood,Metal,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.529050061251134,-113.54660728884535,"(53.529050061251134, -113.54660728884535)",POINT (-113.54660728884535 53.529050061251134)
5094,Square Picnic Table,Wood,Aggregate,21 STREET NW,2280,FRASER,Ward Dene,53.61072621903621,-113.37303455065097,"(53.61072621903621, -113.37303455065097)",POINT (-113.37303455065097 53.61072621903621)
7994,Square Picnic Table,Wood,Aggregate,74 STREET NW,1240,VIRGINIA PARK,Ward Metis,53.56019803696156,-113.4496380993771,"(53.56019803696156, -113.4496380993771)",POINT (-113.4496380993771 53.56019803696156)
5003,Square Picnic Table,Wood,Aggregate,165 STREET NW,4590,WEST MEADOWLARK PARK,Ward sipiwiyiniwak,53.529556314378304,-113.6068695462151,"(53.529556314378304, -113.6068695462151)",POINT (-113.6068695462151 53.529556314378304)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Metis,53.55529334060966,-113.3856465407748,"(53.55529334060966, -113.3856465407748)",POINT (-113.3856465407748 53.55529334060966)
62574,Square Picnic Table,Wood,Metal,32 AVENUE NW,6442,SILVER BERRY,Ward Sspomitapi,53.46131452012386,-113.37066726350871,"(53.46131452012386, -113.37066726350871)",POINT (-113.37066726350871 53.46131452012386)
3129,Square Picnic Table,Composite,Metal,WALTERDALE HILL NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.5270916499622,-113.5091603287474,"(53.5270916499622, -113.5091603287474)",POINT (-113.5091603287474 53.5270916499622)
37441,Square Picnic Table,Wood,Wood,158 AVENUE NW,3470,CARLTON,Ward Anirniq,53.62004315833345,-113.55993230074553,"(53.62004315833345, -113.55993230074553)",POINT (-113.55993230074553 53.62004315833345)
1330,Square Picnic Table,Wood,Aggregate,98 AVENUE NW,6070,CLOVERDALE,Ward Metis,53.538819136993915,-113.47239159769212,"(53.538819136993915, -113.47239159769212)",POINT (-113.47239159769212 53.538819136993915)
34110,Square Picnic Table,Plastic,Metal,68 AVENUE NW,6160,DAVIES INDUSTRIAL EAST,Ward Metis,53.506703389569665,-113.42789056917074,"(53.506703389569665, -113.42789056917074)",POINT (-113.42789056917074 53.506703389569665)
3129,Square Picnic Table,Wood,Wood,WALTERDALE HILL NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.527283025130934,-113.50775713982806,"(53.527283025130934, -113.50775713982806)",POINT (-113.50775713982806 53.527283025130934)
9612,Square Picnic Table,Wood,Aggregate,104 AVENUE NW,3200,GLENORA,Ward Nakota Isga,53.54681537582462,-113.5572179171989,"(53.54681537582462, -113.5572179171989)",POINT (-113.5572179171989 53.54681537582462)
3921,Square Picnic Table,Concrete,Aggregate,132 AVENUE NW,3390,ROSSLYN,Ward Anirniq,53.592405342113786,-113.51409437459853,"(53.592405342113786, -113.51409437459853)",POINT (-113.51409437459853 53.592405342113786)
20656,Other Table,Wood,Wood,105A AVENUE NW,6270,GOLD BAR,Ward Metis,53.549612421452686,-113.40915392981393,"(53.549612421452686, -113.40915392981393)",POINT (-113.40915392981393 53.549612421452686)
12343,Square Picnic Table,Wood,Aggregate,EMILY MURPHY PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.533579274006,-113.53558123517365,"(53.533579274006, -113.53558123517365)",POINT (-113.53558123517365 53.533579274006)
14963,Square Picnic Table,Wood,Aggregate,78 AVENUE NW,5330,QUEEN ALEXANDRA,Ward papastew,53.51410461122104,-113.51016047398853,"(53.51410461122104, -113.51016047398853)",POINT (-113.51016047398853 53.51410461122104)
